	index	ID	GENRE
5024	5025	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5025	5026	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5026	5027	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5027	5028	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5028	5029	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5029	5030	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5030	5031	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5031	5032	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5032	5033	0434964	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAU2NpLUZpcQJlLg=='
5033	5034	0083146	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5034	5035	0083146	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5035	5036	0083146	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5036	5037	0083146	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5037	5038	0083146	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5038	5039	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5039	5040	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5040	5041	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5041	5042	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5042	5043	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5043	5044	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5044	5045	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5045	5046	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5046	5047	0363290	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABIaXN0b3J5cQJYAwAAAFdhcnEDZS4='
5047	5048	0450470	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5048	5049	0450470	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5049	5050	0294564	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABEcmFtYXEEWAYAAABGYW1pbHlxBVgHAAAARmFudGFzeXEGWAcAAABNdXNpY2FscQdlLg=='
5050	5051	0294564	b'gANdcQAoWAYAAABBY3Rpb25xAVgJAAAAQWR2ZW50dXJlcQJYBgAAAENvbWVkeXEDWAUAAABEcmFtYXEEWAYAAABGYW1pbHlxBVgHAAAARmFudGFzeXEGWAcAAABNdXNpY2FscQdlLg=='
5051	5052	0091763	b'gANdcQAoWAUAAABEcmFtYXEBWAMAAABXYXJxAmUu'
5052	5053	0091763	b'gANdcQAoWAUAAABEcmFtYXEBWAMAAABXYXJxAmUu'
5053	5054	0091763	b'gANdcQAoWAUAAABEcmFtYXEBWAMAAABXYXJxAmUu'
5054	5055	0319470	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5055	5056	0389796	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAmUu'
5056	5057	0107917	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5057	5058	0074901	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECZS4='
5058	5059	0074901	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECZS4='
5059	5060	0074901	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECZS4='
5060	5061	0405507	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAgAAABUaHJpbGxlcnEDZS4='
5061	5062	0405507	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAgAAABUaHJpbGxlcnEDZS4='
5062	5063	0216578	b'gANdcQAoWAkAAABCaW9ncmFwaHlxAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA2Uu'
5063	5064	0374269	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
5064	5065	0374269	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
5065	5066	0374269	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
5066	5067	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5067	5068	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5068	5069	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5069	5070	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5070	5071	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5071	5072	0108778	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5072	5073	0083690	b'gANdcQAoWAYAAABTY2ktRmlxAVgIAAAAVGhyaWxsZXJxAmUu'
5073	5074	0311618	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBQAAAERyYW1hcQNYBwAAAEZhbnRhc3lxBFgHAAAAUm9tYW5jZXEFWAYAAABTY2ktRmlxBmUu'
5074	5075	0311618	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBQAAAERyYW1hcQNYBwAAAEZhbnRhc3lxBFgHAAAAUm9tYW5jZXEFWAYAAABTY2ktRmlxBmUu'
5075	5076	0311618	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgJAAAAQWR2ZW50dXJlcQJYBQAAAERyYW1hcQNYBwAAAEZhbnRhc3lxBFgHAAAAUm9tYW5jZXEFWAYAAABTY2ktRmlxBmUu'
5076	5077	0824758	b'gANdcQAoWAkAAABCaW9ncmFwaHlxAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDZS4='
5077	5078	0077921	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5078	5079	0077921	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5079	5080	0077921	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5080	5081	0098663	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABSb21hbmNlcQVYBQAAAFNwb3J0cQZlLg=='
5081	5082	0098663	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABSb21hbmNlcQVYBQAAAFNwb3J0cQZlLg=='
5082	5083	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5083	5084	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5084	5085	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5085	5086	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5086	5087	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5087	5088	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5088	5089	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5089	5090	0368078	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5090	5091	0219695	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5091	5092	0461887	b'gANdcQAoWAsAAABEb2N1bWVudGFyeXEBWAUAAABEcmFtYXECZS4='
5092	5093	0461887	b'gANdcQAoWAsAAABEb2N1bWVudGFyeXEBWAUAAABEcmFtYXECZS4='
5093	5094	0461887	b'gANdcQAoWAsAAABEb2N1bWVudGFyeXEBWAUAAABEcmFtYXECZS4='
5094	5095	0266048	b'gANdcQAoWAYAAABBY3Rpb25xAVgIAAAAVGhyaWxsZXJxAmUu'
5095	5096	0046149	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABSb21hbmNlcQJlLg=='
5096	5097	0066811	b'gANdcQAoWAYAAABGYW1pbHlxAVgGAAAAQ29tZWR5cQJlLg=='
5097	5098	0112159	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBQAAAERyYW1hcQNYBgAAAFNjaS1GaXEEWAgAAABUaHJpbGxlcnEFZS4='
5098	5099	0112159	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBQAAAERyYW1hcQNYBgAAAFNjaS1GaXEEWAgAAABUaHJpbGxlcnEFZS4='
5099	5100	0112159	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBQAAAERyYW1hcQNYBgAAAFNjaS1GaXEEWAgAAABUaHJpbGxlcnEFZS4='
5100	5101	0112159	b'gANdcQAoWAkAAABBbmltYXRpb25xAVgGAAAAQWN0aW9ucQJYBQAAAERyYW1hcQNYBgAAAFNjaS1GaXEEWAgAAABUaHJpbGxlcnEFZS4='
5101	5102	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5102	5103	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5103	5104	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5104	5105	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5105	5106	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5106	5107	0112339	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgHAAAAUm9tYW5jZXEDWAYAAABTY2ktRmlxBGUu'
5107	5108	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5108	5109	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5109	5110	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5110	5111	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5111	5112	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5112	5113	0388595	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAARHJhbWFxAlgGAAAARmFtaWx5cQNYCgAAAFJlYWxpdHktVFZxBGUu'
5113	5114	0120247	b'gANdcQAoWAYAAABBY3Rpb25xAVgDAAAAV2FycQJlLg=='
5114	5115	0120247	b'gANdcQAoWAYAAABBY3Rpb25xAVgDAAAAV2FycQJlLg=='
5115	5116	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5116	5117	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5117	5118	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5118	5119	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5119	5120	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5120	5121	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5121	5122	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5122	5123	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5123	5124	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5124	5125	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5125	5126	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5126	5127	0805526	b'gANdcQAoWAUAAABEcmFtYXEBWAUAAABTcG9ydHECZS4='
5127	5128	0034242	b'gANdcQAoWAUAAABEcmFtYXEBWAMAAABXYXJxAmUu'
5128	5129	0034242	b'gANdcQAoWAUAAABEcmFtYXEBWAMAAABXYXJxAmUu'
5129	5130	0117979	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5130	5131	0117979	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5131	5132	0117979	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5132	5133	0117979	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5133	5134	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5134	5135	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5135	5136	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5136	5137	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5137	5138	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5138	5139	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5139	5140	0096046	b'gANdcQAoWAYAAABIb3Jyb3JxAVgIAAAAVGhyaWxsZXJxAmUu'
5140	5141	0051819	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgHAAAAUm9tYW5jZXEDWAMAAABXYXJxBGUu'
5141	5142	0004007	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABDb21lZHlxAmUu'
5142	5143	0004007	b'gANdcQAoWAUAAABTaG9ydHEBWAYAAABDb21lZHlxAmUu'
5143	5144	0416979	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJlLg=='
5144	5145	0267287	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDWAYAAABTY2ktRmlxBFgIAAAAVGhyaWxsZXJxBWUu'
5145	5146	0267287	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDWAYAAABTY2ktRmlxBFgIAAAAVGhyaWxsZXJxBWUu'
5146	5147	0267287	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAARHJhbWFxAlgHAAAARmFudGFzeXEDWAYAAABTY2ktRmlxBFgIAAAAVGhyaWxsZXJxBWUu'
5147	5148	0101486	b'gANdcQBYCAAAAFRocmlsbGVycQFhLg=='
5148	5149	0101486	b'gANdcQBYCAAAAFRocmlsbGVycQFhLg=='
5149	5150	0101486	b'gANdcQBYCAAAAFRocmlsbGVycQFhLg=='
5150	5151	0181817	b'gANdcQBYCwAAAERvY3VtZW50YXJ5cQFhLg=='
5151	5152	0181817	b'gANdcQBYCwAAAERvY3VtZW50YXJ5cQFhLg=='
5152	5153	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5153	5154	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5154	5155	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5155	5156	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5156	5157	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5157	5158	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5158	5159	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5159	5160	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5160	5161	0105629	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgGAAAAQ29tZWR5cQJYBQAAAERyYW1hcQNYBgAAAEZhbWlseXEEWAcAAABGYW50YXN5cQVlLg=='
5161	5162	0073047	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5162	5163	0067800	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECWAgAAABUaHJpbGxlcnEDZS4='
5163	5164	0043595	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5164	5165	0043595	b'gANdcQAoWAYAAABDb21lZHlxAVgHAAAAUm9tYW5jZXECZS4='
5165	5166	0409221	b'gANdcQAoWAgAAABUaHJpbGxlcnEBWAYAAABBY3Rpb25xAlgJAAAAQWR2ZW50dXJlcQNYBgAAAEhvcnJvcnEEWAUAAABTaG9ydHEFZS4='
5166	5167	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5167	5168	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5168	5169	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5169	5170	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5170	5171	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5171	5172	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5172	5173	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5173	5174	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5174	5175	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5175	5176	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5176	5177	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5177	5178	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5178	5179	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5179	5180	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5180	5181	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5181	5182	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5182	5183	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5183	5184	0443527	b'gANdcQAoWAUAAABEcmFtYXEBWAYAAABIb3Jyb3JxAlgIAAAAVGhyaWxsZXJxA2Uu'
5184	5185	0297037	b'gANdcQAoWAcAAABSb21hbmNlcQFYBgAAAENvbWVkeXECWAUAAABEcmFtYXEDWAUAAABNdXNpY3EEZS4='
5185	5186	0892874	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECZS4='
5186	5187	0892874	b'gANdcQAoWAUAAABDcmltZXEBWAUAAABEcmFtYXECZS4='
5187	5188	0398191	b'gANdcQAoWAsAAABEb2N1bWVudGFyeXEBWAkAAABCaW9ncmFwaHlxAmUu'
5188	5189	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5189	5190	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5190	5191	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5191	5192	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5192	5193	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5193	5194	0075862	b'gANdcQAoWAYAAABBY3Rpb25xAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA1gIAAAAVGhyaWxsZXJxBGUu'
5194	5195	0439100	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA2Uu'
5195	5196	0439100	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA2Uu'
5196	5197	0028667	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgHAAAATXlzdGVyeXECWAgAAABUaHJpbGxlcnEDZS4='
5197	5198	0028667	b'gANdcQAoWAkAAABBZHZlbnR1cmVxAVgHAAAATXlzdGVyeXECWAgAAABUaHJpbGxlcnEDZS4='
5198	5199	0285074	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5199	5200	0285074	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5200	5201	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5201	5202	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5202	5203	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5203	5204	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5204	5205	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5205	5206	0814365	b'gANdcQAoWAUAAABEcmFtYXEBWAgAAABUaHJpbGxlcnECZS4='
5206	5207	0116269	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA2Uu'
5207	5208	0116269	b'gANdcQAoWAYAAABDb21lZHlxAVgFAAAAQ3JpbWVxAlgFAAAARHJhbWFxA2Uu'
5208	5209	0162462	b'gANdcQBYBQAAAERyYW1hcQFhLg=='
5209	5210	0112473	b'gANdcQAoWAUAAABEcmFtYXEBWAcAAABGYW50YXN5cQJlLg=='
5210	5211	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5211	5212	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5212	5213	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5213	5214	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5214	5215	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5215	5216	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5216	5217	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5217	5218	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5218	5219	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5219	5220	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5220	5221	0097874	b'gANdcQAoWAYAAABIb3Jyb3JxAVgGAAAAU2NpLUZpcQJlLg=='
5221	5222	0100531	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
5222	5223	0100531	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
5223	5224	0100531	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
5224	5225	0100531	b'gANdcQBYBgAAAEFjdGlvbnEBYS4='
